Dataset,SubmissionDateTime,PublishTime,SettlementDate,Region,GspGroupId,ForecastDemand60,ForecastDemand100
RZDF,2025-07-14T10:45:00Z,2025-07-14T10:45:06Z,2025-07-15,South West,N/A,3247,5412
RZDF,2025-07-14T10:45:00Z,2025-07-14T10:45:06Z,2025-07-15,Midlands,N/A,3359,5598
RZDF,2025-07-14T10:45:00Z,2025-07-14T10:45:06Z,2025-07-15,North East,N/A,2213,3688
RZDF,2025-07-14T10:45:00Z,2025-07-14T10:45:06Z,2025-07-15,North West,N/A,2172,3619
RZDF,2025-07-14T10:45:00Z,2025-07-14T10:45:06Z,2025-07-15,South Scotland,N/A,1031,1718
RZDF,2025-07-14T10:45:00Z,2025-07-14T10:45:06Z,2025-07-15,North Scotland,N/A,87,146
RZDF,2025-07-14T08:00:00Z,2025-07-14T08:00:04Z,2025-07-15,South East,N/A,5073,8456
RZDF,2025-07-14T08:00:00Z,2025-07-14T08:00:04Z,2025-07-15,South West,N/A,3266,5443
RZDF,2025-07-14T08:00:00Z,2025-07-14T08:00:04Z,2025-07-15,Midlands,N/A,3378,5629
RZDF,2025-07-14T08:00:00Z,2025-07-14T08:00:04Z,2025-07-15,North East,N/A,2225,3709
RZDF,2025-07-14T08:00:00Z,2025-07-14T08:00:04Z,2025-07-15,North West,N/A,2184,3640
RZDF,2025-07-14T08:00:00Z,2025-07-14T08:00:04Z,2025-07-15,South Scotland,N/A,1037,1728
RZDF,2025-07-14T08:00:00Z,2025-07-14T08:00:04Z,2025-07-15,North Scotland,N/A,88,147
RZDF,2025-07-13T16:00:00Z,2025-07-13T16:00:03Z,2025-07-14,South East,N/A,4620,7700
RZDF,2025-07-13T16:00:00Z,2025-07-13T16:00:03Z,2025-07-14,South West,N/A,2974,4956
RZDF,2025-07-13T16:00:00Z,2025-07-13T16:00:03Z,2025-07-14,Midlands,N/A,3076,5126
RZDF,2025-07-13T16:00:00Z,2025-07-13T16:00:03Z,2025-07-14,North East,N/A,2026,3377
RZDF,2025-07-13T16:00:00Z,2025-07-13T16:00:03Z,2025-07-14,North West,N/A,1989,3315
RZDF,2025-07-13T16:00:00Z,2025-07-13T16:00:03Z,2025-07-14,South Scotland,N/A,944,1574
RZDF,2025-07-13T16:00:00Z,2025-07-13T16:00:03Z,2025-07-14,North Scotland,N/A,80,134
RZDF,2025-07-13T10:45:00Z,2025-07-13T10:45:04Z,2025-07-14,South East,N/A,4605,7675
RZDF,2025-07-13T10:45:00Z,2025-07-13T10:45:04Z,2025-07-14,South West,N/A,2964,4940
RZDF,2025-07-13T10:45:00Z,2025-07-13T10:45:04Z,2025-07-14,Midlands,N/A,3066,5110
RZDF,2025-07-13T10:45:00Z,2025-07-13T10:45:04Z,2025-07-14,North East,N/A,2020,3366
RZDF,2025-07-13T10:45:00Z,2025-07-13T10:45:04Z,2025-07-14,North West,N/A,1982,3304
RZDF,2025-07-13T10:45:00Z,2025-07-13T10:45:04Z,2025-07-14,South Scotland,N/A,941,1568
RZDF,2025-07-13T10:45:00Z,2025-07-13T10:45:04Z,2025-07-14,North Scotland,N/A,80,133
RZDF,2025-07-13T08:00:00Z,2025-07-13T08:00:05Z,2025-07-14,South East,N/A,4599,7665
RZDF,2025-07-13T08:00:00Z,2025-07-13T08:00:05Z,2025-07-14,South West,N/A,2960,4934
RZDF,2025-07-13T08:00:00Z,2025-07-13T08:00:05Z,2025-07-14,Midlands,N/A,3062,5103
RZDF,2025-07-13T08:00:00Z,2025-07-13T08:00:05Z,2025-07-14,North East,N/A,2017,3362
RZDF,2025-07-13T08:00:00Z,2025-07-13T08:00:05Z,2025-07-14,North West,N/A,1980,3300
RZDF,2025-07-13T08:00:00Z,2025-07-13T08:00:05Z,2025-07-14,South Scotland,N/A,940,1566
RZDF,2025-07-13T08:00:00Z,2025-07-13T08:00:05Z,2025-07-14,North Scotland,N/A,80,133
RZDF,2025-07-12T16:00:00Z,2025-07-12T16:00:04Z,2025-07-13,South East,N/A,4648,7746
RZDF,2025-07-12T16:00:00Z,2025-07-12T16:00:04Z,2025-07-13,South West,N/A,2992,4986
RZDF,2025-07-12T16:00:00Z,2025-07-12T16:00:04Z,2025-07-13,Midlands,N/A,3094,5157
RZDF,2025-07-12T16:00:00Z,2025-07-12T16:00:04Z,2025-07-13,North East,N/A,2039,3398
RZDF,2025-07-12T16:00:00Z,2025-07-12T16:00:04Z,2025-07-13,North West,N/A,2001,3335
RZDF,2025-07-12T16:00:00Z,2025-07-12T16:00:04Z,2025-07-13,South Scotland,N/A,950,1583
RZDF,2025-07-12T16:00:00Z,2025-07-12T16:00:04Z,2025-07-13,North Scotland,N/A,81,134
RZDF,2025-07-12T10:45:00Z,2025-07-12T10:45:06Z,2025-07-13,South East,N/A,4601,7669
RZDF,2025-07-12T10:45:00Z,2025-07-12T10:45:06Z,2025-07-13,South West,N/A,2962,4936
RZDF,2025-07-12T10:45:00Z,2025-07-12T10:45:06Z,2025-07-13,Midlands,N/A,3063,5106
RZDF,2025-07-12T10:45:00Z,2025-07-12T10:45:06Z,2025-07-13,North East,N/A,2018,3364
RZDF,2025-07-12T10:45:00Z,2025-07-12T10:45:06Z,2025-07-13,North West,N/A,1981,3301
RZDF,2025-07-12T10:45:00Z,2025-07-12T10:45:06Z,2025-07-13,South Scotland,N/A,940,1567
RZDF,2025-07-12T10:45:00Z,2025-07-12T10:45:06Z,2025-07-13,North Scotland,N/A,80,133
RZDF,2025-07-12T08:00:00Z,2025-07-12T08:00:05Z,2025-07-13,South East,N/A,4588,7646
RZDF,2025-07-12T08:00:00Z,2025-07-12T08:00:05Z,2025-07-13,South West,N/A,2953,4922
RZDF,2025-07-12T08:00:00Z,2025-07-12T08:00:05Z,2025-07-13,Midlands,N/A,3054,5091
RZDF,2025-07-12T08:00:00Z,2025-07-12T08:00:05Z,2025-07-13,North East,N/A,2012,3354
RZDF,2025-07-12T08:00:00Z,2025-07-12T08:00:05Z,2025-07-13,North West,N/A,1975,3292
RZDF,2025-07-12T08:00:00Z,2025-07-12T08:00:05Z,2025-07-13,South Scotland,N/A,938,1563
RZDF,2025-07-12T08:00:00Z,2025-07-12T08:00:05Z,2025-07-13,North Scotland,N/A,80,133
RZDF,2025-07-11T16:00:00Z,2025-07-11T16:00:07Z,2025-07-12,South East,N/A,4591,7652
RZDF,2025-07-11T16:00:00Z,2025-07-11T16:00:07Z,2025-07-12,South West,N/A,2955,4925
RZDF,2025-07-11T16:00:00Z,2025-07-11T16:00:07Z,2025-07-12,Midlands,N/A,3057,5094
RZDF,2025-07-11T16:00:00Z,2025-07-11T16:00:07Z,2025-07-12,North East,N/A,2014,3356
RZDF,2025-07-11T16:00:00Z,2025-07-11T16:00:07Z,2025-07-12,North West,N/A,1976,3294
RZDF,2025-07-11T16:00:00Z,2025-07-11T16:00:07Z,2025-07-12,South Scotland,N/A,938,1564
RZDF,2025-07-11T16:00:00Z,2025-07-11T16:00:07Z,2025-07-12,North Scotland,N/A,80,133
RZDF,2025-07-11T10:45:00Z,2025-07-11T10:45:06Z,2025-07-12,South East,N/A,4585,7642
RZDF,2025-07-11T10:45:00Z,2025-07-11T10:45:06Z,2025-07-12,South West,N/A,2951,4919
RZDF,2025-07-11T10:45:00Z,2025-07-11T10:45:06Z,2025-07-12,Midlands,N/A,3053,5088
RZDF,2025-07-11T10:45:00Z,2025-07-11T10:45:06Z,2025-07-12,North East,N/A,2011,3352
RZDF,2025-07-11T10:45:00Z,2025-07-11T10:45:06Z,2025-07-12,North West,N/A,1974,3290
RZDF,2025-07-11T10:45:00Z,2025-07-11T10:45:06Z,2025-07-12,South Scotland,N/A,937,1562
RZDF,2025-07-11T10:45:00Z,2025-07-11T10:45:06Z,2025-07-12,North Scotland,N/A,80,133
RZDF,2025-07-11T08:00:00Z,2025-07-11T08:00:05Z,2025-07-12,South East,N/A,4621,7702
RZDF,2025-07-11T08:00:00Z,2025-07-11T08:00:05Z,2025-07-12,South West,N/A,2974,4957
RZDF,2025-07-11T08:00:00Z,2025-07-11T08:00:05Z,2025-07-12,Midlands,N/A,3076,5127
RZDF,2025-07-11T08:00:00Z,2025-07-11T08:00:05Z,2025-07-12,North East,N/A,2027,3378
RZDF,2025-07-11T08:00:00Z,2025-07-11T08:00:05Z,2025-07-12,North West,N/A,1989,3315
RZDF,2025-07-11T08:00:00Z,2025-07-11T08:00:05Z,2025-07-12,South Scotland,N/A,944,1574
RZDF,2025-07-11T08:00:00Z,2025-07-11T08:00:05Z,2025-07-12,North Scotland,N/A,80,134
RZDF,2025-07-10T16:00:00Z,2025-07-10T16:00:05Z,2025-07-11,South East,N/A,5094,8489
RZDF,2025-07-10T16:00:00Z,2025-07-10T16:00:05Z,2025-07-11,South West,N/A,3279,5464
RZDF,2025-07-10T16:00:00Z,2025-07-10T16:00:05Z,2025-07-11,Midlands,N/A,3391,5652
RZDF,2025-07-10T16:00:00Z,2025-07-10T16:00:05Z,2025-07-11,North East,N/A,2234,3724
RZDF,2025-07-10T16:00:00Z,2025-07-10T16:00:05Z,2025-07-11,North West,N/A,2193,3654
RZDF,2025-07-10T16:00:00Z,2025-07-10T16:00:05Z,2025-07-11,South Scotland,N/A,1041,1735
RZDF,2025-07-10T16:00:00Z,2025-07-10T16:00:05Z,2025-07-11,North Scotland,N/A,88,147
RZDF,2025-07-10T10:45:00Z,2025-07-10T10:45:05Z,2025-07-11,South East,N/A,5094,8489
RZDF,2025-07-10T10:45:00Z,2025-07-10T10:45:05Z,2025-07-11,South West,N/A,3279,5464
RZDF,2025-07-10T10:45:00Z,2025-07-10T10:45:05Z,2025-07-11,Midlands,N/A,3391,5652
RZDF,2025-07-10T10:45:00Z,2025-07-10T10:45:05Z,2025-07-11,North East,N/A,2234,3724
RZDF,2025-07-10T10:45:00Z,2025-07-10T10:45:05Z,2025-07-11,North West,N/A,2193,3654
RZDF,2025-07-10T10:45:00Z,2025-07-10T10:45:05Z,2025-07-11,South Scotland,N/A,1041,1735
RZDF,2025-07-10T10:45:00Z,2025-07-10T10:45:05Z,2025-07-11,North Scotland,N/A,88,147
RZDF,2025-07-10T08:00:00Z,2025-07-10T08:00:06Z,2025-07-11,South East,N/A,5134,8556
RZDF,2025-07-10T08:00:00Z,2025-07-10T08:00:06Z,2025-07-11,South West,N/A,3304,5507
RZDF,2025-07-10T08:00:00Z,2025-07-10T08:00:06Z,2025-07-11,Midlands,N/A,3418,5697
RZDF,2025-07-10T08:00:00Z,2025-07-10T08:00:06Z,2025-07-11,North East,N/A,2252,3753
RZDF,2025-07-10T08:00:00Z,2025-07-10T08:00:06Z,2025-07-11,North West,N/A,2210,3683
RZDF,2025-07-10T08:00:00Z,2025-07-10T08:00:06Z,2025-07-11,South Scotland,N/A,1049,1749
RZDF,2025-07-10T08:00:00Z,2025-07-10T08:00:06Z,2025-07-11,North Scotland,N/A,89,148
RZDF,2025-07-09T16:00:00Z,2025-07-09T16:00:05Z,2025-07-10,South East,N/A,5156,8594
RZDF,2025-07-09T16:00:00Z,2025-07-09T16:00:05Z,2025-07-10,South West,N/A,3319,5532
RZDF,2025-07-09T16:00:00Z,2025-07-09T16:00:05Z,2025-07-10,Midlands,N/A,3433,5721
RZDF,2025-07-09T16:00:00Z,2025-07-09T16:00:05Z,2025-07-10,North East,N/A,2262,3769
RZDF,2025-07-09T16:00:00Z,2025-07-09T16:00:05Z,2025-07-10,North West,N/A,2220,3699
RZDF,2025-07-09T16:00:00Z,2025-07-09T16:00:05Z,2025-07-10,South Scotland,N/A,1054,1756
RZDF,2025-07-09T16:00:00Z,2025-07-09T16:00:05Z,2025-07-10,North Scotland,N/A,89,149
RZDF,2025-07-09T10:45:00Z,2025-07-09T10:45:03Z,2025-07-10,South East,N/A,5128,8547
RZDF,2025-07-09T10:45:00Z,2025-07-09T10:45:03Z,2025-07-10,South West,N/A,3301,5501
RZDF,2025-07-09T10:45:00Z,2025-07-09T10:45:03Z,2025-07-10,Midlands,N/A,3414,5690
RZDF,2025-07-09T10:45:00Z,2025-07-09T10:45:03Z,2025-07-10,North East,N/A,2249,3749
RZDF,2025-07-09T10:45:00Z,2025-07-09T10:45:03Z,2025-07-10,North West,N/A,2207,3679
RZDF,2025-07-09T10:45:00Z,2025-07-09T10:45:03Z,2025-07-10,South Scotland,N/A,1048,1747
RZDF,2025-07-09T10:45:00Z,2025-07-09T10:45:03Z,2025-07-10,North Scotland,N/A,89,148
RZDF,2025-07-09T08:00:00Z,2025-07-09T08:00:05Z,2025-07-10,South East,N/A,5136,8560
RZDF,2025-07-09T08:00:00Z,2025-07-09T08:00:05Z,2025-07-10,South West,N/A,3306,5510
RZDF,2025-07-09T08:00:00Z,2025-07-09T08:00:05Z,2025-07-10,Midlands,N/A,3419,5699
RZDF,2025-07-09T08:00:00Z,2025-07-09T08:00:05Z,2025-07-10,North East,N/A,2253,3755
RZDF,2025-07-09T08:00:00Z,2025-07-09T08:00:05Z,2025-07-10,North West,N/A,2211,3685
RZDF,2025-07-09T08:00:00Z,2025-07-09T08:00:05Z,2025-07-10,South Scotland,N/A,1050,1749
RZDF,2025-07-09T08:00:00Z,2025-07-09T08:00:05Z,2025-07-10,North Scotland,N/A,89,148
RZDF,2025-07-08T16:00:00Z,2025-07-08T16:00:04Z,2025-07-09,South East,N/A,5090,8483
RZDF,2025-07-08T16:00:00Z,2025-07-08T16:00:04Z,2025-07-09,South West,N/A,3276,5460
RZDF,2025-07-08T16:00:00Z,2025-07-08T16:00:04Z,2025-07-09,Midlands,N/A,3388,5647
RZDF,2025-07-08T16:00:00Z,2025-07-08T16:00:04Z,2025-07-09,North East,N/A,2232,3721
RZDF,2025-07-08T16:00:00Z,2025-07-08T16:00:04Z,2025-07-09,North West,N/A,2191,3651
RZDF,2025-07-08T16:00:00Z,2025-07-08T16:00:04Z,2025-07-09,South Scotland,N/A,1040,1733
RZDF,2025-07-08T16:00:00Z,2025-07-08T16:00:04Z,2025-07-09,North Scotland,N/A,88,147
RZDF,2025-07-08T10:45:00Z,2025-07-08T10:45:06Z,2025-07-09,South East,N/A,5038,8396
RZDF,2025-07-08T10:45:00Z,2025-07-08T10:45:06Z,2025-07-09,South West,N/A,3243,5404
RZDF,2025-07-08T10:45:00Z,2025-07-08T10:45:06Z,2025-07-09,Midlands,N/A,3354,5590
RZDF,2025-07-08T10:45:00Z,2025-07-08T10:45:06Z,2025-07-09,North East,N/A,2210,3683
RZDF,2025-07-08T10:45:00Z,2025-07-08T10:45:06Z,2025-07-09,North West,N/A,2169,3614
RZDF,2025-07-08T10:45:00Z,2025-07-08T10:45:06Z,2025-07-09,South Scotland,N/A,1029,1716
RZDF,2025-07-08T10:45:00Z,2025-07-08T10:45:06Z,2025-07-09,North Scotland,N/A,87,146
RZDF,2025-07-08T08:00:00Z,2025-07-08T08:00:06Z,2025-07-09,South East,N/A,5039,8398
RZDF,2025-07-08T08:00:00Z,2025-07-08T08:00:06Z,2025-07-09,South West,N/A,3243,5405
RZDF,2025-07-08T08:00:00Z,2025-07-08T08:00:06Z,2025-07-09,Midlands,N/A,3354,5591
RZDF,2025-07-08T08:00:00Z,2025-07-08T08:00:06Z,2025-07-09,North East,N/A,2210,3683
RZDF,2025-07-08T08:00:00Z,2025-07-08T08:00:06Z,2025-07-09,North West,N/A,2169,3615
RZDF,2025-07-08T08:00:00Z,2025-07-08T08:00:06Z,2025-07-09,South Scotland,N/A,1030,1716
RZDF,2025-07-08T08:00:00Z,2025-07-08T08:00:06Z,2025-07-09,North Scotland,N/A,87,146
RZDF,2025-07-07T16:00:00Z,2025-07-07T16:00:04Z,2025-07-08,South East,N/A,4843,8072
RZDF,2025-07-07T16:00:00Z,2025-07-07T16:00:04Z,2025-07-08,South West,N/A,3117,5195
RZDF,2025-07-07T16:00:00Z,2025-07-07T16:00:04Z,2025-07-08,Midlands,N/A,3224,5374
RZDF,2025-07-07T16:00:00Z,2025-07-07T16:00:04Z,2025-07-08,North East,N/A,2124,3540
RZDF,2025-07-07T16:00:00Z,2025-07-07T16:00:04Z,2025-07-08,North West,N/A,2085,3475
RZDF,2025-07-07T16:00:00Z,2025-07-07T16:00:04Z,2025-07-08,South Scotland,N/A,990,1649
RZDF,2025-07-07T16:00:00Z,2025-07-07T16:00:04Z,2025-07-08,North Scotland,N/A,84,140
RZDF,2025-07-07T10:45:00Z,2025-07-07T10:45:05Z,2025-07-08,South East,N/A,4866,8110
RZDF,2025-07-07T10:45:00Z,2025-07-07T10:45:05Z,2025-07-08,South West,N/A,3132,5220
RZDF,2025-07-07T10:45:00Z,2025-07-07T10:45:05Z,2025-07-08,Midlands,N/A,3240,5399
RZDF,2025-07-07T10:45:00Z,2025-07-07T10:45:05Z,2025-07-08,North East,N/A,2134,3557
RZDF,2025-07-07T10:45:00Z,2025-07-07T10:45:05Z,2025-07-08,North West,N/A,2095,3491
RZDF,2025-07-07T10:45:00Z,2025-07-07T10:45:05Z,2025-07-08,South Scotland,N/A,994,1657
RZDF,2025-07-07T10:45:00Z,2025-07-07T10:45:05Z,2025-07-08,North Scotland,N/A,84,141
RZDF,2025-07-07T08:00:00Z,2025-07-07T08:00:05Z,2025-07-08,South East,N/A,4856,8094
RZDF,2025-07-07T08:00:00Z,2025-07-07T08:00:05Z,2025-07-08,South West,N/A,3126,5210
RZDF,2025-07-07T08:00:00Z,2025-07-07T08:00:05Z,2025-07-08,Midlands,N/A,3233,5388
RZDF,2025-07-07T08:00:00Z,2025-07-07T08:00:05Z,2025-07-08,North East,N/A,2130,3550
RZDF,2025-07-07T08:00:00Z,2025-07-07T08:00:05Z,2025-07-08,North West,N/A,2090,3484
RZDF,2025-07-07T08:00:00Z,2025-07-07T08:00:05Z,2025-07-08,South Scotland,N/A,992,1654
RZDF,2025-07-07T08:00:00Z,2025-07-07T08:00:05Z,2025-07-08,North Scotland,N/A,84,140
RZDF,2025-07-06T16:00:00Z,2025-07-06T16:00:05Z,2025-07-07,South East,N/A,4523,7539
RZDF,2025-07-06T16:00:00Z,2025-07-06T16:00:05Z,2025-07-07,South West,N/A,2911,4852
RZDF,2025-07-06T16:00:00Z,2025-07-06T16:00:05Z,2025-07-07,Midlands,N/A,3011,5019
RZDF,2025-07-06T16:00:00Z,2025-07-06T16:00:05Z,2025-07-07,North East,N/A,1984,3307
RZDF,2025-07-06T16:00:00Z,2025-07-06T16:00:05Z,2025-07-07,North West,N/A,1947,3245
RZDF,2025-07-06T16:00:00Z,2025-07-06T16:00:05Z,2025-07-07,South Scotland,N/A,924,1541
RZDF,2025-07-06T16:00:00Z,2025-07-06T16:00:05Z,2025-07-07,North Scotland,N/A,78,131
RZDF,2025-07-06T10:45:00Z,2025-07-06T10:45:04Z,2025-07-07,South East,N/A,4512,7520
RZDF,2025-07-06T10:45:00Z,2025-07-06T10:45:04Z,2025-07-07,South West,N/A,2904,4841
RZDF,2025-07-06T10:45:00Z,2025-07-06T10:45:04Z,2025-07-07,Midlands,N/A,3004,5007
RZDF,2025-07-06T10:45:00Z,2025-07-06T10:45:04Z,2025-07-07,North East,N/A,1979,3299
RZDF,2025-07-06T10:45:00Z,2025-07-06T10:45:04Z,2025-07-07,North West,N/A,1942,3237
RZDF,2025-07-06T10:45:00Z,2025-07-06T10:45:04Z,2025-07-07,South Scotland,N/A,922,1537
RZDF,2025-07-06T10:45:00Z,2025-07-06T10:45:04Z,2025-07-07,North Scotland,N/A,78,130
RZDF,2025-07-06T08:00:00Z,2025-07-06T08:00:06Z,2025-07-07,South East,N/A,4505,7508
RZDF,2025-07-06T08:00:00Z,2025-07-06T08:00:06Z,2025-07-07,South West,N/A,2899,4832
RZDF,2025-07-06T08:00:00Z,2025-07-06T08:00:06Z,2025-07-07,Midlands,N/A,2999,4998
RZDF,2025-07-06T08:00:00Z,2025-07-06T08:00:06Z,2025-07-07,North East,N/A,1976,3293
RZDF,2025-07-06T08:00:00Z,2025-07-06T08:00:06Z,2025-07-07,North West,N/A,1939,3232
RZDF,2025-07-06T08:00:00Z,2025-07-06T08:00:06Z,2025-07-07,South Scotland,N/A,921,1534
RZDF,2025-07-06T08:00:00Z,2025-07-06T08:00:06Z,2025-07-07,North Scotland,N/A,78,130
RZDF,2025-07-05T16:00:00Z,2025-07-05T16:00:04Z,2025-07-06,South East,N/A,4373,7288
RZDF,2025-07-05T16:00:00Z,2025-07-05T16:00:04Z,2025-07-06,South West,N/A,2815,4691
RZDF,2025-07-05T16:00:00Z,2025-07-05T16:00:04Z,2025-07-06,Midlands,N/A,2911,4852
RZDF,2025-07-05T16:00:00Z,2025-07-05T16:00:04Z,2025-07-06,North East,N/A,1918,3197
RZDF,2025-07-05T16:00:00Z,2025-07-05T16:00:04Z,2025-07-06,North West,N/A,1882,3137
RZDF,2025-07-05T16:00:00Z,2025-07-05T16:00:04Z,2025-07-06,South Scotland,N/A,894,1489
RZDF,2025-07-05T16:00:00Z,2025-07-05T16:00:04Z,2025-07-06,North Scotland,N/A,76,126
RZDF,2025-07-05T10:45:00Z,2025-07-05T10:45:05Z,2025-07-06,South East,N/A,4235,7059
RZDF,2025-07-05T10:45:00Z,2025-07-05T10:45:05Z,2025-07-06,South West,N/A,2726,4543
RZDF,2025-07-05T10:45:00Z,2025-07-05T10:45:05Z,2025-07-06,Midlands,N/A,2820,4699
RZDF,2025-07-05T10:45:00Z,2025-07-05T10:45:05Z,2025-07-06,North East,N/A,1858,3096
RZDF,2025-07-05T10:45:00Z,2025-07-05T10:45:05Z,2025-07-06,North West,N/A,1823,3039
RZDF,2025-07-05T10:45:00Z,2025-07-05T10:45:05Z,2025-07-06,South Scotland,N/A,865,1442
RZDF,2025-07-05T10:45:00Z,2025-07-05T10:45:05Z,2025-07-06,North Scotland,N/A,73,122
RZDF,2025-07-05T08:00:00Z,2025-07-05T08:00:05Z,2025-07-06,South East,N/A,4224,7040
RZDF,2025-07-05T08:00:00Z,2025-07-05T08:00:05Z,2025-07-06,South West,N/A,2719,4531
RZDF,2025-07-05T08:00:00Z,2025-07-05T08:00:05Z,2025-07-06,Midlands,N/A,2812,4687
RZDF,2025-07-05T08:00:00Z,2025-07-05T08:00:05Z,2025-07-06,North East,N/A,1853,3088
RZDF,2025-07-05T08:00:00Z,2025-07-05T08:00:05Z,2025-07-06,North West,N/A,1818,3030
RZDF,2025-07-05T08:00:00Z,2025-07-05T08:00:05Z,2025-07-06,South Scotland,N/A,863,1439
RZDF,2025-07-05T08:00:00Z,2025-07-05T08:00:05Z,2025-07-06,North Scotland,N/A,73,122
RZDF,2025-07-04T16:00:00Z,2025-07-04T16:00:06Z,2025-07-05,South East,N/A,4336,7227
RZDF,2025-07-04T16:00:00Z,2025-07-04T16:00:06Z,2025-07-05,South West,N/A,2791,4652
RZDF,2025-07-04T16:00:00Z,2025-07-04T16:00:06Z,2025-07-05,Midlands,N/A,2887,4811
RZDF,2025-07-04T16:00:00Z,2025-07-04T16:00:06Z,2025-07-05,North East,N/A,1902,3170
RZDF,2025-07-04T16:00:00Z,2025-07-04T16:00:06Z,2025-07-05,North West,N/A,1867,3111
RZDF,2025-07-04T16:00:00Z,2025-07-04T16:00:06Z,2025-07-05,South Scotland,N/A,886,1477
RZDF,2025-07-04T16:00:00Z,2025-07-04T16:00:06Z,2025-07-05,North Scotland,N/A,75,125
RZDF,2025-07-04T10:45:00Z,2025-07-04T10:45:05Z,2025-07-05,South East,N/A,4323,7204
RZDF,2025-07-04T10:45:00Z,2025-07-04T10:45:05Z,2025-07-05,South West,N/A,2782,4637
RZDF,2025-07-04T10:45:00Z,2025-07-04T10:45:05Z,2025-07-05,Midlands,N/A,2878,4796
RZDF,2025-07-04T10:45:00Z,2025-07-04T10:45:05Z,2025-07-05,North East,N/A,1896,3160
RZDF,2025-07-04T10:45:00Z,2025-07-04T10:45:05Z,2025-07-05,North West,N/A,1861,3101
RZDF,2025-07-04T10:45:00Z,2025-07-04T10:45:05Z,2025-07-05,South Scotland,N/A,883,1472
RZDF,2025-07-04T10:45:00Z,2025-07-04T10:45:05Z,2025-07-05,North Scotland,N/A,75,125
RZDF,2025-07-04T08:00:00Z,2025-07-04T08:00:04Z,2025-07-05,South East,N/A,4748,7914
RZDF,2025-07-04T08:00:00Z,2025-07-04T08:00:04Z,2025-07-05,South West,N/A,3056,5094
RZDF,2025-07-04T08:00:00Z,2025-07-04T08:00:04Z,2025-07-05,Midlands,N/A,3161,5269
RZDF,2025-07-04T08:00:00Z,2025-07-04T08:00:04Z,2025-07-05,North East,N/A,2083,3471
RZDF,2025-07-04T08:00:00Z,2025-07-04T08:00:04Z,2025-07-05,North West,N/A,2044,3407
RZDF,2025-07-04T08:00:00Z,2025-07-04T08:00:04Z,2025-07-05,South Scotland,N/A,970,1617
RZDF,2025-07-04T08:00:00Z,2025-07-04T08:00:04Z,2025-07-05,North Scotland,N/A,82,137
RZDF,2025-07-03T16:00:00Z,2025-07-03T16:00:04Z,2025-07-04,South East,N/A,4748,7914
RZDF,2025-07-03T16:00:00Z,2025-07-03T16:00:04Z,2025-07-04,South West,N/A,3056,5094
RZDF,2025-07-03T16:00:00Z,2025-07-03T16:00:04Z,2025-07-04,Midlands,N/A,3161,5269
RZDF,2025-07-03T16:00:00Z,2025-07-03T16:00:04Z,2025-07-04,North East,N/A,2083,3471
RZDF,2025-07-03T16:00:00Z,2025-07-03T16:00:04Z,2025-07-04,North West,N/A,2044,3407
RZDF,2025-07-03T16:00:00Z,2025-07-03T16:00:04Z,2025-07-04,South Scotland,N/A,970,1617
RZDF,2025-07-03T16:00:00Z,2025-07-03T16:00:04Z,2025-07-04,North Scotland,N/A,82,137
RZDF,2025-07-03T10:45:00Z,2025-07-03T10:45:08Z,2025-07-04,South East,N/A,4748,7914
RZDF,2025-07-03T10:45:00Z,2025-07-03T10:45:08Z,2025-07-04,South West,N/A,3056,5094
RZDF,2025-07-03T10:45:00Z,2025-07-03T10:45:08Z,2025-07-04,Midlands,N/A,3161,5269
RZDF,2025-07-03T10:45:00Z,2025-07-03T10:45:08Z,2025-07-04,North East,N/A,2083,3471
RZDF,2025-07-03T10:45:00Z,2025-07-03T10:45:08Z,2025-07-04,North West,N/A,2044,3407
RZDF,2025-07-03T10:45:00Z,2025-07-03T10:45:08Z,2025-07-04,South Scotland,N/A,970,1617
RZDF,2025-07-03T10:45:00Z,2025-07-03T10:45:08Z,2025-07-04,North Scotland,N/A,82,137
RZDF,2025-07-03T08:00:00Z,2025-07-03T08:00:07Z,2025-07-04,South East,N/A,4748,7914
RZDF,2025-07-03T08:00:00Z,2025-07-03T08:00:07Z,2025-07-04,South West,N/A,3056,5094
RZDF,2025-07-03T08:00:00Z,2025-07-03T08:00:07Z,2025-07-04,Midlands,N/A,3161,5269
RZDF,2025-07-03T08:00:00Z,2025-07-03T08:00:07Z,2025-07-04,North East,N/A,2083,3471
RZDF,2025-07-03T08:00:00Z,2025-07-03T08:00:07Z,2025-07-04,North West,N/A,2044,3407
RZDF,2025-07-03T08:00:00Z,2025-07-03T08:00:07Z,2025-07-04,South Scotland,N/A,970,1617
RZDF,2025-07-03T08:00:00Z,2025-07-03T08:00:07Z,2025-07-04,North Scotland,N/A,82,137
RZDF,2025-07-02T16:00:00Z,2025-07-02T16:00:05Z,2025-07-03,South East,N/A,4763,7939
RZDF,2025-07-02T16:00:00Z,2025-07-02T16:00:05Z,2025-07-03,South West,N/A,3066,5110
RZDF,2025-07-02T16:00:00Z,2025-07-02T16:00:05Z,2025-07-03,Midlands,N/A,3171,5285
RZDF,2025-07-02T16:00:00Z,2025-07-02T16:00:05Z,2025-07-03,North East,N/A,2089,3482
RZDF,2025-07-02T16:00:00Z,2025-07-02T16:00:05Z,2025-07-03,North West,N/A,2050,3417
RZDF,2025-07-02T16:00:00Z,2025-07-02T16:00:05Z,2025-07-03,South Scotland,N/A,973,1622
