SETTLEMENT_DATE,SETTLEMENT_PERIOD,ND,TSD,ENGLAND_WALES_DEMAND,EMBEDDED_WIND_GENERATION,EMBEDDED_WIND_CAPACITY,EMBEDDED_SOLAR_GENERATION,EMBEDDED_SOLAR_CAPACITY,NON_BM_STOR,PUMP_STORAGE_PUMPING,SCOTTISH_TRANSFER,IFA_FLOW,IFA2_FLOW,BRITNED_FLOW,MOYLE_FLOW,EAST_WEST_FLOW,NEMO_FLOW,NSL_FLOW,ELECLINK_FLOW,VIKING_FLOW,GREENLINK_FLOW,renewables,interconnector,demand_norm,renewables_norm,interconnector_norm,simulated_price,hour
18/03/2026,39,36164,38271,32459,927,6606,0,21504,0,12,-30,2000,992,829,-451,-530,858,1397,996,830,-514,927,6407,0.6148458422028428,0.03454534454594954,0.8708791208791209,86.34481098900308,19.0
18/03/2026,40,35871,37948,32229,1001,6606,0,21504,0,11,17,2001,992,854,-452,-500,852,1397,997,986,-514,1001,6613,0.6047861017647462,0.039022324399540204,0.8840403782264248,84.54528588078793,19.5
18/03/2026,41,34698,36628,31154,1049,6606,0,21504,0,15,-187,2001,992,876,-441,-360,829,1397,996,924,-514,1049,6700,0.5645128064272471,0.041926311331599006,0.8895987733197036,79.91654614212906,20.0
18/03/2026,42,33625,35470,30134,1097,6606,0,21504,0,13,-373,2001,992,877,-352,-366,828,1397,996,847,-514,1097,6706,0.5276728696010438,0.044830298263657815,0.8899821109123435,65.95058053962707,20.5
18/03/2026,43,31926,33974,28636,1123,6606,0,21504,0,13,-387,2000,992,758,-435,-486,793,1397,996,683,-514,1123,6184,0.46934010849412894,0.04640329118518967,0.8566317403526705,60.98140388328096,21.0
18/03/2026,44,30208,32166,27192,1149,6606,0,21504,0,13,-496,2000,992,749,-451,-380,790,1397,996,650,-514,1149,6229,0.41035500927006796,0.04797628410672152,0.85950677229747,55.66387682871242,21.5
18/03/2026,45,28683,30489,26040,1094,6606,0,21504,0,12,-369,2001,992,781,-452,-228,711,1397,996,650,-514,1094,6334,0.3579962919728078,0.04464879908040414,0.8662151801686685,51.54728318124411,22.0
18/03/2026,46,26840,28699,24354,1038,6606,0,21504,0,265,-541,2000,992,784,-440,-78,705,1374,996,582,-476,1038,6439,0.29471949460962715,0.041260814326335535,0.8729235880398671,46.94696175045454,22.5
18/03/2026,47,26298,28184,23842,986,6606,0,21504,0,409,-71,2000,992,544,-384,0,977,1002,996,560,-493,986,6194,0.27611069147840417,0.03811482848327183,0.8572706363404038,46.154091925997804,23.0
18/03/2026,48,25778,27529,23309,934,6606,0,21504,0,333,-204,2001,992,526,-304,0,997,950,996,509,-514,934,6153,0.25825722721966626,0.034968842640208116,0.8546511627906976,45.17966271505269,23.5
19/03/2026,1,25622,27188,23177,844,6606,0,21504,0,190,-119,2000,992,605,-255,0,983,987,996,120,-521,844,5907,0.2529011879420449,0.02952386714259786,0.838934321492461,45.44549072040697,0.0
19/03/2026,2,25925,27554,23614,754,6606,0,21504,0,190,305,2001,992,610,-325,0,982,993,996,120,-514,754,5855,0.263304264231271,0.024078891644987596,0.8356120623562484,46.53128930611901,0.5
19/03/2026,3,25532,27198,23314,698,6606,0,21504,0,221,311,2001,992,397,-331,0,817,1008,996,120,-514,698,5486,0.24981116528187874,0.02069090689091899,0.8120368004088935,46.28074896467812,1.0
19/03/2026,4,24932,26840,22767,641,6606,0,21504,0,463,261,2001,992,380,-331,0,805,988,996,120,-514,641,5437,0.22921101421410423,0.017242422409099158,0.8089062100690008,45.16888472961899,1.5
19/03/2026,5,24443,26277,22356,622,6606,0,21504,0,389,590,2001,992,110,-331,0,686,637,997,120,-514,622,4698,0.21242189109386803,0.016092927581825883,0.7616917965755176,45.09295559961236,2.0
19/03/2026,6,23813,25602,21742,603,6606,0,21504,0,344,632,2001,992,103,-331,0,677,584,996,120,-514,603,4628,0.1907917324727048,0.014943432754552604,0.7572195246613851,43.89433329386982,2.5
19/03/2026,7,23353,25632,21356,597,6606,0,21504,0,343,712,2004,992,-491,-331,0,365,577,997,120,-514,597,3719,0.17499828332074435,0.014580434388045254,0.6991438793764375,44.12367388903133,3.0
19/03/2026,8,23076,25406,21117,590,6606,0,21504,0,287,745,2004,992,-598,-331,0,340,585,996,120,-514,590,3594,0.16548788024445513,0.014156936293786677,0.6911576795297726,43.74571680618917,3.5
19/03/2026,9,22732,25995,20839,599,6606,0,21504,0,279,846,2004,992,-855,-331,0,-255,725,997,-429,-514,599,2334,0.15367712696559774,0.014701433843547704,0.6106567850753897,44.651760958534936,4.0
19/03/2026,10,22482,26107,20556,608,6606,0,21504,0,280,933,2005,992,-875,-303,-51,-306,769,996,-712,-498,608,2017,0.14509373068735837,0.01524593139330873,0.5904037822642474,44.549922699300595,4.5
19/03/2026,11,23372,27477,21391,622,6606,0,21504,0,279,1187,2006,992,-1005,-164,-4,-969,1140,997,-712,-372,622,1909,0.17565062143789054,0.016092927581825883,0.5835037055967288,46.40068237824621,5.0
19/03/2026,12,24238,28289,22141,635,6606,0,21504,0,276,1512,2006,992,-1014,-26,0,-1022,1205,997,-813,-300,635,2025,0.20538350614571174,0.01687942404259181,0.590914899054434,48.02268688163442,5.5
19/03/2026,13,26217,30168,23869,680,6606,14,21504,0,24,1877,2007,992,-1012,-28,-3,-1022,1372,997,-1000,-262,694,2041,0.2733296710842546,0.02044890797991409,0.5919371326348071,52.31789777217063,6.0
19/03/2026,14,27683,31832,25191,725,6606,500,21504,0,13,1831,2007,992,-908,-168,-108,-996,1397,998,-965,-391,1225,1858,0.3236627068598503,0.05257426341581463,0.5802453360592895,54.17371030086839,6.5
19/03/2026,15,30110,31809,27337,737,6606,1888,21504,0,12,1280,2004,992,409,-320,-260,83,1397,996,335,-507,2625,5129,0.40699031792899815,0.1372738822675298,0.7892282136468183,60.741649316153286,7.0
19/03/2026,16,30000,31978,27087,748,6606,3569,21504,0,12,915,2004,992,494,-441,-411,191,1397,997,632,-514,4317,5341,0.4032136235665728,0.2396394216226027,0.802772808586762,54.48929729474599,7.5
19/03/2026,17,29479,31481,26464,692,6606,5191,21504,0,11,608,2002,992,965,-451,-426,671,1397,997,903,-514,5883,6536,0.38532582572272195,0.33438199528102125,0.8791208791208791,47.95487201966502,8.0
19/03/2026,18,28162,30079,25226,635,6606,6847,21504,0,10,417,2003,992,1003,-452,-341,707,1397,997,1000,-514,7482,6792,0.34010849412895694,0.4311210599552302,0.895476616406849,42.76117563836439,8.5
19/03/2026,19,26692,28553,23878,629,6606,8391,21504,0,10,114,2001,992,1002,-451,-286,905,1397,996,1000,-514,9020,7042,0.28963812401290945,0.5241696412366145,0.9114490161001789,37.63145540141437,9.0
19/03/2026,20,25222,27037,22455,623,6606,9797,21504,0,10,206,2002,992,1002,-452,-239,920,1392,996,1000,-514,10420,7099,0.2391677538968619,0.6088692600883296,0.9150907232302581,32.99881788861943,9.5
19/03/2026,21,24003,25668,21293,642,6606,10941,21504,0,10,185,2004,992,1003,-452,-89,829,1314,996,1000,-514,11583,7083,0.19731511364416673,0.6792304434630044,0.914068489649885,29.234321448878838,10.0
19/03/2026,22,22763,24320,20106,660,6606,11922,21504,0,11,-11,2004,992,1002,-431,-1,822,1279,997,1000,-514,12582,7150,0.15474146810409942,0.7396696714864783,0.9183490927676974,15.632586724215678,10.5
19/03/2026,23,22317,23685,19652,660,6606,12616,21504,0,12,-156,2004,992,1003,-306,0,822,907,997,1000,-450,13276,6969,0.1394286891437204,0.7816564825458285,0.9067850753897265,13.991751581579429,11.0
19/03/2026,24,21610,23113,18942,660,6606,13057,21504,0,254,-398,2004,992,1003,-284,0,822,846,997,1000,-365,13717,7015,0.11515484446885944,0.8083368624841188,0.9097239969332993,12.161607965564823,11.5
19/03/2026,25,21240,22792,18630,631,6606,13146,21504,0,285,-306,2002,992,958,-204,0,866,732,996,1000,-463,13777,6879,0.10245141797706517,0.8119668461491923,0.9010350115001278,11.718351104604281,12.0
19/03/2026,26,21046,22560,18428,601,6606,12715,21504,0,289,-481,2001,992,953,-249,0,869,708,996,998,-376,13316,6892,0.09579070246515141,0.7840764716558776,0.901865576284181,12.272022423246106,12.5
19/03/2026,27,21055,22489,18434,601,6606,12179,21504,0,281,-477,2002,992,953,-167,0,778,587,997,993,-386,12780,6749,0.09609970473116802,0.7516486175812209,0.8927293636595962,13.43994238861817,13.0
19/03/2026,28,21343,22739,18692,601,6606,11218,21504,0,280,-548,2002,992,952,-164,0,771,585,996,993,-352,11819,6775,0.10598777724369979,0.6935083792122936,0.8943904932277025,15.546449848825134,13.5
19/03/2026,29,21898,23296,19282,616,6606,10119,21504,0,283,-218,2001,992,953,-211,0,753,824,996,993,-304,10735,6997,0.1250429169813912,0.6279266743299655,0.9085739841553795,17.992436766249092,14.0
19/03/2026,30,22751,24153,20155,631,6606,9030,21504,0,282,-5,2002,992,953,-222,0,751,883,997,954,-298,9661,7012,0.15432946508274395,0.5629499667251497,0.9095323281369793,21.094033038815684,14.5
19/03/2026,31,23775,25317,21161,649,6606,7607,21504,0,47,133,2004,992,629,-290,-43,388,1255,997,-180,-382,8256,5370,0.18948705623841242,0.4779478492346784,0.8046256069511883,27.14853463347238,15.0
19/03/2026,32,25711,27704,23033,667,6606,6040,21504,0,15,-132,2003,992,580,-427,-189,361,1310,996,-319,-443,6707,4864,0.25595687701709813,0.38423377094803074,0.7722974699718885,33.265312552805234,15.5
19/03/2026,33,27677,30864,24940,662,6606,4500,21504,0,15,100,2002,992,-368,-451,-341,721,1327,996,-909,-503,5162,3466,0.32345670534917254,0.2907616915723879,0.6829798108867876,50.61995908461135,16.0
19/03/2026,34,30112,33563,27175,656,6606,3016,21504,0,17,19,2001,992,-440,-452,-487,744,1333,996,-965,-490,3672,3232,0.40705898509922406,0.2006170972230625,0.6680296447738309,59.4603487759929,16.5
19/03/2026,35,31618,35626,28617,703,6606,1542,21504,0,13,306,2005,992,-972,-451,-457,96,1389,996,-988,-527,2245,2083,0.45876536427933806,0.11428398572206425,0.5946204957832865,70.14973029420906,17.0
19/03/2026,36,32974,36986,29910,750,6606,417,21504,0,15,488,2008,992,-1014,-452,-469,51,1397,995,-992,-470,1167,2046,0.5053217056925084,0.049065279206243574,0.5922565806286737,79.38597384154055,17.5
19/03/2026,37,34573,38276,31264,803,6606,9,21504,0,14,385,2006,992,-798,-452,-402,804,1397,996,-1037,-400,812,3106,0.5602211082881274,0.027587875854558654,0.6599795553283926,85.4035065668784,18.0
19/03/2026,38,35047,38685,31680,856,6606,0,21504,0,14,430,2006,992,-729,-452,-402,867,1397,995,-1003,-438,856,3233,0.5764952276316693,0.03024986387561256,0.6680935343726041,86.69348234704552,18.5
19/03/2026,39,36241,38277,32857,843,6606,0,21504,0,14,213,2005,992,293,-451,-458,988,1397,995,186,-513,843,5434,0.6174895282565406,0.029463367414846633,0.8087145412726808,88.38787523241591,19.0
19/03/2026,40,35915,38019,32574,830,6606,0,21504,0,11,206,2005,992,347,-452,-527,997,1397,996,308,-514,830,5549,0.6062967795097164,0.028676870954080707,0.8160618451316126,87.08901367472325,19.5
19/03/2026,41,34193,36788,30953,839,6606,0,21504,0,16,124,2005,992,199,-451,-528,917,1397,995,-486,-514,839,4526,0.5471743459452036,0.029221368503841733,0.7507027855865065,82.09279428138507,20.0
19/03/2026,42,33059,35716,29933,848,6606,0,21504,0,14,-94,2005,992,188,-452,-519,911,1397,995,-558,-514,848,4445,0.5082400604271098,0.02976586605360276,0.7455277280858676,68.26232515464154,20.5
19/03/2026,43,31560,34279,28727,814,6606,0,21504,0,12,152,2005,992,152,-451,-528,862,1397,996,-614,-514,814,4297,0.4567740163427865,0.027708875310061106,0.7360720674674163,63.764066760027255,21.0
19/03/2026,44,30131,32795,27422,780,6606,0,21504,0,8,377,2006,992,149,-451,-476,858,1385,995,-615,-514,780,4329,0.40771132321637027,0.02565188456651945,0.7381165346281625,59.53473057878233,21.5
19/03/2026,45,28641,30999,26110,748,6606,0,21504,0,8,381,2005,992,250,-451,-507,904,1190,995,-278,-514,748,4586,0.3565542813980636,0.023715893278480248,0.7545361615129057,55.10685478367257,22.0
19/03/2026,46,27226,29404,24785,715,6606,0,21504,0,8,384,2006,992,258,-429,-384,908,1173,995,-243,-514,715,4762,0.30797225846322873,0.021719402262689817,0.7657807308970099,51.26813551368624,22.5
19/03/2026,47,26229,28178,23929,710,6606,0,21504,0,8,659,2005,992,679,-444,-363,991,1368,995,-20,-514,710,5689,0.2737416741056101,0.021416903623933694,0.8250063889598773,47.62709946422669,23.0
19/03/2026,48,25146,27161,22931,705,6606,0,21504,0,8,730,2006,992,712,-452,-441,997,1397,996,3,-514,705,5696,0.23655840142827714,0.021114404985177568,0.8254536161512905,45.104798520752404,23.5
20/03/2026,1,25430,27317,23219,688,6606,0,22126,0,8,762,2005,992,875,-451,-309,997,1397,996,227,-519,688,6210,0.24630913960035708,0.02008590961340674,0.8582928699207769,45.15454788434025,0.0
20/03/2026,2,25867,27704,23667,671,6606,0,22126,0,8,900,2005,992,888,-452,-263,997,1397,996,253,-514,671,6299,0.2613129162947195,0.019057414241635914,0.8639790442116023,46.12247703680715,0.5
